tool	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 
run set	lpg	lpg	lpg	lpg	lpg	lpg	lpg	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small
/home/nitin/app/benchmarks/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_21.yml	false	1799.304821	1799.4894104693085	368.271360		-1	0.27060959208756685	false	1442.616424	1443.030645874329	613.728256		-1	0.2789562940597534
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_22.yml	false	1799.298679	1799.4801391866058	362.094592		-1	0.2712851446121931	false	1163.842757	1164.1829552548006	542.732288		-1	0.272882217541337
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_3.yml	false	1799.254221	1799.4631107319146	384.348160		-1	0.239785585552454	false	931.686387	932.1605161111802	374.898688		-1	0.2365383729338646
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_4.yml	false	1769.182027	1769.4465697929263	376.119296		-1	0.2627231990918517	false	1753.489396	1753.8195398878306	376.827904		-1	0.23713637795299292
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_5.yml	false	1799.251004	1799.4729342358187	377.483264		-1	0.24377047922462225	false	1330.993654	1331.5925803286955	399.286272		-1	0.23915787413716316
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_6.yml	false	1798.757879	1799.4336176775396	354.082816		-1	0.23961685504764318	false	1621.836944	1622.2004380030558	424.370176		-1	0.2413757648319006
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_7.yml	false	1799.237334	1799.463227974251	344.141824		-1	0.23781059216707945	false	1799.1121	1799.4757404299453	398.966784		-1	0.24246864765882492
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_8.yml	false	1799.236316	1799.4482580628246	357.777408		-1	0.24405940808355808	false	1430.225516	1430.5816843183711	459.153408		-1	0.25293285120278597
SOCS_Blocks-DEADENDS-MOVABILITY_RND3-23_9.yml	false	1799.243918	1799.4711603708565	357.834752		-1	0.25121711473912	false	1387.293217	1387.6287710824981	402.644992		-1	0.2481773253530264
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_1.yml	true	97.942242	97.96231578849256	281.993216	834	97.53049415443093	0.24564443435519934	true	8.026892	8.041805677115917	271.020032	672	7.602956832386553	0.24578895792365074
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_10.yml	false	1799.254709	1799.4603665322065	371.019776		-1	0.2663719793781638	false	1175.958991	1176.2302647717297	424.824832		-1	0.2830022135749459
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_11.yml	false	1799.274702	1799.4800257571042	360.955904		-1	0.2763354340568185	false	1463.377865	1463.6852394137532	426.336256		-1	0.266260058619082
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_12.yml	false	1799.265587	1799.4723550816998	351.252480		-1	0.27032367791980505	false	1769.922282	1770.249186893925	423.460864		-1	0.2690104739740491
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_13.yml	false	1799.281906	1799.4900517575443	357.539840		-1	0.2747255740687251	false	1798.752613	1799.4584596967325	439.410688		-1	0.27093452494591475
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_14.yml	false	1798.835039	1799.4728320529684	345.559040		-1	0.2678211126476526	false	1799.12739	1799.4373814174905	411.267072		-1	0.2597139496356249
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_15.yml	false	1799.267318	1799.4594999328256	381.648896		-1	0.26464775018393993	false	1799.202321	1799.4673115443438	432.152576		-1	0.26910021994262934
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_16.yml	false	1799.251851	1799.4695654213428	367.431680		-1	0.27058032248169184	false	1799.234813	1799.4941423432902	386.277376		-1	0.27523878309875727
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_17.yml	false	1799.290512	1799.4654788281769	447.127552		-1	0.26592830661684275	false	1799.229161	1799.468669214286	429.965312		-1	0.2735731825232506
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_18.yml	false	1799.259766	1799.4534503426403	398.422016		-1	0.26563678588718176	false	1799.284035	1799.4800505209714	420.614144		-1	0.2718675350770354
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_19.yml	false	1799.304149	1799.4843221409246	431.104000		-1	0.27040185406804085	false	1799.287513	1799.4951947946101	451.571712		-1	0.2904429016634822
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_2.yml	true	144.075506	144.09950113575906	286.150656	1203	143.64746812358499	0.2615606961771846	true	10.124073	10.139655272476375	271.310848	979	9.695351807400584	0.2552334824576974
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_20.yml	false	1799.33241	1799.5117865037173	431.759360		-1	0.27450963761657476	false	1799.282108	1799.497843711637	462.639104		-1	0.2722843289375305
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_3.yml	true	237.695503	237.7296188203618	299.343872	1154	237.3093748288229	0.24530387483537197	true	26.438082	26.46603339072317	283.639808	1917	26.042453720234334	0.24536137003451586
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_4.yml	true	353.326618	353.37889847904444	306.790400	1286	352.93877498432994	0.2544766943901777	true	51.483636	51.523557016626	288.595968	1561	51.098705728538334	0.2446226878091693
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_5.yml	true	531.721088	531.7836494008079	329.732096	2395	531.3403434455395	0.25841702427715063	true	84.294868	84.35097943991423	300.683264	3910	83.9168567750603	0.2556433416903019
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_6.yml	true	1222.858434	1222.9889928577468	351.309824	1815	1222.5537690548226	0.25502778589725494	true	59.394877	59.439039467833936	292.139008	1816	59.01080620009452	0.2501247590407729
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_7.yml	false	1798.877757	1799.4525012839586	409.350144		-1	0.2602856978774071	true	212.039489	212.16888805199414	333.172736	4241	211.70455672871321	0.25966483913362026
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_8.yml	false	1799.236912	1799.458356488496	359.849984		-1	0.261332580819726	false	1105.088613	1105.3501489730552	468.922368		-1	0.26099233888089657
SOCS_Blocks-DEADENDS-MOVABILITY_RND54_9.yml	false	1799.237164	1799.448029089719	362.577920		-1	0.259214511141181	false	1194.578567	1194.8507449813187	432.660480		-1	0.2587167713791132
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_10.yml	false	1799.235671	1799.4558177841827	358.817792		-1	0.26495538000017405	false	1078.340289	1078.715647507459	517.648384		-1	0.2777438648045063
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_11.yml	false	1799.247117	1799.4577768296003	354.791424		-1	0.27008053846657276	false	1072.823093	1073.1972006419674	495.804416		-1	0.278547883965075
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_3.yml	false	1799.192311	1799.4236679039896	350.990336		-1	0.2348188105970621	false	1159.120854	1159.7335413033143	363.528192		-1	0.2470417469739914
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_4.yml	false	1799.241461	1799.4908514516428	351.625216		-1	0.2736991597339511	false	1251.963617	1252.2840104298666	384.237568		-1	0.24413123540580273
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_5.yml	false	1799.21471	1799.4554713219404	363.180032		-1	0.2419466683641076	false	1799.09215	1799.5114189945161	476.512256		-1	0.255840053781867
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_6.yml	false	1798.764736	1799.4624543460086	348.237824		-1	0.24717991892248392	false	1798.966517	1799.4429264012724	510.877696		-1	0.2456122413277626
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_7.yml	false	1799.268289	1799.4804571243003	346.828800		-1	0.2506405394524336	false	1798.992125	1799.4823769433424	516.788224		-1	0.24806138686835766
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_8.yml	false	1799.232991	1799.4509319690987	362.102784		-1	0.25777012202888727	false	1798.946516	1799.4627048000693	580.108288		-1	0.26814827136695385
SOCS_Blocks-DEADENDS-MOVABILITY_SCC3-11_9.yml	false	1799.268246	1799.4854752952233	351.543296		-1	0.28279753122478724	false	1798.937385	1799.4619467239827	564.977664		-1	0.27146446239203215
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_1.yml	true	159.906834	159.9392715394497	289.210368	1287	159.4975112453103	0.24765794072300196	true	14.64684	14.670273103751242	274.165760	1305	14.231897945515811	0.24834041949361563
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_10.yml	false	1799.235793	1799.4629139108583	365.973504		-1	0.2698885789141059	false	1799.121565	1799.4949553124607	472.231936		-1	0.268278437666595
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_11.yml	false	1799.267676	1799.4812769116834	342.384640		-1	0.26686016004532576	false	1798.650305	1799.503436180763	457.822208		-1	0.2758447704836726
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_12.yml	false	1799.233792	1799.452735370025	355.069952		-1	0.2630888717249036	false	1799.140451	1799.479831263423	455.364608		-1	0.2768328879028559
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_13.yml	false	1799.353754	1799.5585776949301	352.890880		-1	0.35167244635522366	false	1799.206253	1799.5065304841846	427.270144		-1	0.2703635757789016
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_14.yml	false	1798.843225	1799.5102039631456	380.006400		-1	0.2688006954267621	false	1799.155243	1799.4601715607569	411.291648		-1	0.2683296585455537
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_15.yml	false	1799.293975	1799.4979949099943	379.310080		-1	0.2739634942263365	false	1799.20306	1799.478185955435	385.159168		-1	0.27512596268206835
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_16.yml	false	1799.299137	1799.4968836400658	362.557440		-1	0.28284543100744486	false	1799.221603	1799.4826545557007	409.849856		-1	0.273807761259377
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_17.yml	false	1799.303509	1799.4977734880522	364.302336		-1	0.27714258432388306	false	1799.196941	1799.461204062216	399.679488		-1	0.2684215344488621
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_18.yml	false	1799.279758	1799.4708068333566	380.579840		-1	0.2696950677782297	false	1799.212952	1799.4594430876896	418.013184		-1	0.26764952670782804
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_19.yml	false	1799.27161	1799.4624553089961	353.136640		-1	0.2740246970206499	false	1798.863228	1799.5144249703735	428.843008		-1	0.2880764249712229
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_2.yml	true	178.443607	178.47424391563982	291.667968	1027	178.0270421197638	0.2591703422367573	true	13.849808	13.871407259255648	272.162816	1378	13.435972223058343	0.24910569470375776
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_20.yml	false	1799.293246	1799.4851526478305	351.141888		-1	0.27477679308503866	false	1799.244174	1799.4731267141178	405.094400		-1	0.27655710838735104
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_3.yml	true	214.592957	214.63547663018107	303.075328	3034	214.2020528288558	0.2541927117854357	true	28.438209	28.468647855333984	280.780800	3565	28.02069493383169	0.2636070540174842
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_4.yml	true	245.999603	246.04577806964517	297.353216	2719	245.60666356608272	0.24732097797095776	true	23.977048	24.005508211441338	278.343680	3191	23.565260905772448	0.24866080470383167
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_5.yml	true	516.113295	516.7480653980747	324.182016	6422	515.7162901703268	0.4092847239226103	true	122.298752	122.36822737194598	330.383360	7993	121.9145160857588	0.26055409107357264
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_6.yml	true	506.570277	506.78889736160636	322.990080	5373	506.337144928053	0.2540442952886224	true	241.465208	241.58217874914408	391.065600	10937	241.1066849566996	0.2589636854827404
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_7.yml	false	1799.230721	1799.459158571437	406.302720		-1	0.25520302169024944	false	1799.033832	1799.459236077033	670.040064		-1	0.26656767539680004
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_8.yml	false	1799.209736	1799.459982080385	423.051264		-1	0.2621293868869543	false	1799.00984	1799.4567042086273	694.231040		-1	0.2609096681699157
SOCS_Blocks-DEADENDS-MOVABILITY_SCC56_9.yml	false	1799.282475	1799.4992622323334	358.567936		-1	0.2781250709667802	false	1799.119608	1799.4868424907327	508.809216		-1	0.27046833746135235
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_11.yml	false	1500.292222	1500.586955377832	390.623232		-1	0.23957941494882107	false	869.221349	869.49991204869	388.349952		-1	0.23746046517044306
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_13.yml	false	1484.60472	1484.8800700465217	398.397440		-1	0.2428769888356328	false	980.811087	981.0786870270967	405.524480		-1	0.24004270043224096
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_15.yml	false	1312.652265	1313.2616291455925	373.592064		-1	0.24202251434326172	false	857.665269	857.9177835090086	388.456448		-1	0.24953020922839642
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_17.yml	false	1799.158055	1799.441719875671	393.646080		-1	0.2444983022287488	false	1153.92828	1154.5239991201088	404.426752		-1	0.24177997931838036
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_19.yml	false	1584.888263	1585.1742126541212	398.282752		-1	0.24160934798419476	false	838.441963	838.6426868354902	379.224064		-1	0.24402226321399212
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_21.yml	false	1485.064084	1485.761765533127	392.298496		-1	0.25093442760407925	false	971.676	971.9567273762077	388.550656		-1	0.2555571384727955
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_23.yml	false	1541.938903	1542.247569755651	399.052800		-1	0.24423346854746342	false	806.871916	807.1186491930857	389.382144		-1	0.24809370283037424
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_25.yml	false	1799.190796	1799.4530625324696	429.359104		-1	0.2511952966451645	false	861.271747	861.5214739078656	406.544384		-1	0.2514330465346575
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_27.yml	false	1616.064936	1616.409234330058	397.168640		-1	0.24212892446666956	false	1124.887092	1125.1707840319723	403.095552		-1	0.2531115831807256
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_29.yml	false	1491.120354	1491.4560913518071	393.367552		-1	0.24913068767637014	false	890.576029	891.0518620163202	404.664320		-1	0.2627761336043477
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_31.yml	false	1655.870792	1656.1636122120544	421.703680		-1	0.2576924776658416	false	1031.546075	1031.798708238639	404.168704		-1	0.26083227526396513
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_33.yml	false	1319.237256	1319.509356870316	389.242880		-1	0.27125563006848097	false	1412.121749	1412.4583378722891	397.860864		-1	0.2525842310860753
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_35.yml	false	1040.948296	1041.2021159790456	444.420096		-1	0.28157511819154024	false	827.26779	827.5161811895669	406.315008		-1	0.26403368543833494
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_37.yml	false	819.583753	820.0375671572983	384.528384		-1	0.2617871752008796	false	743.529077	743.7889012508094	401.231872		-1	0.2646321477368474
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_39.yml	false	1155.132978	1155.4272102462128	390.586368		-1	0.26513875275850296	false	967.722999	968.0139998467639	418.869248		-1	0.268035470508039
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_41.yml	false	1114.801933	1115.0363024147227	411.901952		-1	0.2576614301651716	false	1799.256819	1799.4656387865543	398.655488		-1	0.26264104899019003
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_43.yml	false	776.816171	777.0866027986631	398.544896		-1	0.25703535974025726	false	1092.221382	1092.8290195669979	404.656128		-1	0.2615244295448065
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_5.yml	true	10.035135	10.043807021342218	270.516224	50	9.640706358477473	0.23489001858979464	true	1.867204	1.8735768888145685	269.651968	45	1.465142178349197	0.2388227554038167
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_7.yml	true	13.348239	13.356805020011961	283.176960	82	12.946441453881562	0.23782176617532969	false	862.48962	862.7907469561324	379.514880		-1	0.2385695492848754
SOCS_Blocks-DEADENDS-MOVABILITY_STL5-43_9.yml	true	1095.194359	1095.2951095588505	335.380480	96	1094.885645231232	0.2386163044720888	true	25.472311	25.486637485213578	291.061760	101	25.07968141697347	0.23614891339093447
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_101.yml	false	535.72339	535.983091599308	455.430144		-1	0.28494864981621504	false	1447.740476	1448.0825069500133	451.801088		-1	0.31006715539842844
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_11.yml	false	422.171017	422.42551641818136	418.398208		-1	0.23861152678728104	false	534.274523	534.5534975994378	409.231360		-1	0.23864898271858692
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_16.yml	false	355.563576	355.79427345469594	414.302208		-1	0.2420719936490059	false	248.601731	248.84967991057783	372.293632		-1	0.23590826615691185
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_21.yml	true	4.305542	4.316647860221565	277.495808	145	3.910383464768529	0.2337111858651042	true	15.281633	15.298062507994473	283.000832	180	14.889441639184952	0.23786571342498064
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_26.yml	false	253.787592	253.98328162170947	412.434432		-1	0.24117285199463367	false	278.21559	278.4602591712028	379.043840		-1	0.24094137642532587
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_31.yml	false	471.73006	471.95007406920195	405.200896		-1	0.2364793037995696	false	292.085413	292.3330274177715	372.826112		-1	0.2455301908776164
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_36.yml	false	226.576106	226.7786925090477	400.449536		-1	0.24121407326310873	false	314.138435	314.33422960247844	385.478656		-1	0.24865469429641962
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_41.yml	false	330.210838	330.4242793470621	432.140288		-1	0.24670628271996975	false	370.747522	370.9780654851347	404.578304		-1	0.2481075320392847
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_46.yml	false	325.626565	325.8548811394721	429.699072		-1	0.24008724093437195	false	309.4865	309.73539267573506	435.871744		-1	0.24586302414536476
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_51.yml	false	363.828429	364.05037327017635	420.499456		-1	0.2448955001309514	false	310.169262	310.40788181032985	392.232960		-1	0.24578019510954618
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_56.yml	false	688.892779	689.2641262933612	436.342784		-1	0.2552867569029331	false	571.118092	571.3521799882874	426.188800		-1	0.265771996229887
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_6.yml	false	222.661342	222.84125911723822	390.926336		-1	0.23136177938431501	false	193.515904	193.69932654500008	367.902720		-1	0.2435901863500476
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_61.yml	false	438.472198	438.7127955034375	452.063232		-1	0.25923199485987425	false	397.468398	397.82080871704966	419.008512		-1	0.2553707901388407
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_66.yml	false	293.673108	294.1398946335539	441.294848		-1	0.2503727525472641	false	255.317253	255.54237774200737	407.076864		-1	0.2583336029201746
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_71.yml	false	349.117023	349.3521029148251	449.888256		-1	0.26093775779008865	false	358.299225	358.5543093746528	451.727360		-1	0.26397690922021866
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_76.yml	false	479.763798	479.98570256493986	463.065088		-1	0.2717819269746542	false	235.064758	235.2500861659646	362.192896		-1	0.2671149577945471
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_81.yml	false	405.251616	405.5072588343173	441.454592		-1	0.267553249374032	false	408.917925	409.1864204900339	427.876352		-1	0.2713832538574934
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_86.yml	false	432.823896	433.0796839063987	458.932224		-1	0.26344775315374136	false	455.353098	455.63651086576283	421.269504		-1	0.27809063252061605
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_91.yml	false	556.969968	557.2350714160129	458.567680		-1	0.26981746312230825	false	862.012316	862.3095969809219	469.082112		-1	0.2718851026147604
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_CHN6-101_96.yml	false	341.870699	342.13759138062596	470.134784		-1	0.2711264519020915	false	350.561272	350.82478374801576	440.508416		-1	0.2723249839618802
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_10.yml	false	1799.317607	1799.4593181861565	325.496832		-1	0.23920695576816797	false	1798.824055	1799.448636509478	356.200448		-1	0.23800348583608866
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_13.yml	false	1799.33257	1799.4782174015418	370.978816		-1	0.23454902693629265	false	1799.259013	1799.4517842307687	366.862336		-1	0.24105222802609205
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_16.yml	false	1799.254728	1799.4246847042814	359.170048		-1	0.23884205427020788	false	1799.245758	1799.4497184511274	374.919168		-1	0.24421518109738827
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_19.yml	false	1799.263537	1799.4298070464283	381.202432		-1	0.24528401531279087	false	1273.015353	1273.2540312847123	399.876096		-1	0.24796655867248774
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_22.yml	false	1798.940753	1799.4552371995524	366.071808		-1	0.24441127013415098	false	1799.190564	1799.459774618037	408.416256		-1	0.2545659001916647
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_25.yml	false	1799.30357	1799.4532166682184	338.440192		-1	0.2582227922976017	false	1799.19522	1799.4616836924106	430.428160		-1	0.2616659300401807
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_28.yml	false	1799.311581	1799.5992327770218	341.913600		-1	0.28490143176168203	false	1270.949222	1271.2268199259415	395.198464		-1	0.2700974140316248
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_31.yml	false	1799.299013	1799.4547260357067	357.261312		-1	0.2615239806473255	false	1799.33892	1799.476538934745	351.637504		-1	0.25787039659917355
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_34.yml	false	1799.304452	1799.4676014482975	369.532928		-1	0.26201177202165127	false	1799.183311	1799.4505687681958	403.808256		-1	0.2591440677642822
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_37.yml	false	1799.33316	1799.4865048490465	371.478528		-1	0.2621455006301403	false	1728.653193	1729.0109602557495	427.581440		-1	0.2646221211180091
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_4.yml	true	19.744391	19.75239961128682	274.485248	54	19.354618691839278	0.23142749350517988	true	1.409869	1.418074743822217	262.475776	55	0.9882619641721249	0.24336731806397438
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_40.yml	false	1799.282597	1799.442004321143	363.995136		-1	0.2596114780753851	false	1798.854653	1799.5115847699344	385.507328		-1	0.2776068849489093
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_43.yml	false	1799.303396	1799.476987887174	384.262144		-1	0.2723322482779622	false	1799.388081	1799.5525337196887	380.170240		-1	0.2807567985728383
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_46.yml	false	1798.937794	1799.57791274786	382.517248		-1	0.27954853884875774	false	1799.212135	1799.488425004296	440.823808		-1	0.27103040739893913
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_49.yml	false	1799.384313	1799.5404645446688	393.949184		-1	0.27415549382567406	false	1098.867302	1099.131553943269	411.648000		-1	0.2665944220498204
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_51.yml	false	1799.299621	1799.4780202582479	362.848256		-1	0.2691423883661628	false	1799.22412	1799.4767930470407	411.570176		-1	0.2800070885568857
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT4-51_7.yml	true	22.620216	22.629010297358036	285.188096	103	22.206035173498094	0.23846080154180527	true	2.06854	2.0768733574077487	268.107776	115	1.6618237048387527	0.23805067222565413
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_1-b.yml	true	58.61005	58.626597790047526	289.140736	416	58.18785310629755	0.24689163826406002	true	4.449964	4.462234663777053	267.530240	477	4.0330191515386105	0.24736701045185328
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_1.yml	true	66.392389	66.40770083852112	282.697728	380	65.97141600307077	0.25055508129298687	true	5.279834	5.293043689802289	267.411456	404	4.84709551744163	0.25009971018880606
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_10-b.yml	true	432.003349	432.0523938499391	298.164224	3051	431.594342504628	0.2645378988236189	true	29.392013	29.413991230539978	283.521024	2343	28.970546135678887	0.2589996689930558
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_10.yml	false	1799.241572	1799.4552642730996	404.877312		-1	0.25639520213007927	false	1200.068867	1200.344012659043	404.959232		-1	0.263432458974421
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_2-b.yml	true	68.808658	68.82408850174397	289.550336	352	68.41182563081384	0.2392015540972352	true	5.299266	5.31188350636512	270.655488	417	4.8864562744274735	0.24217375554144382
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_2.yml	true	83.890274	83.90688006114215	290.934784	665	83.47595498710871	0.25011162366718054	true	6.267336	6.2797995284199715	268.771328	661	5.852626872248948	0.24077794142067432
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_3-b.yml	true	635.067797	635.1469254083931	325.812224	1336	634.7296130172908	0.2432405324652791	true	38.283595	38.3105481909588	290.291712	956	37.884292317554355	0.24000655952841043
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_3.yml	false	1799.269399	1799.443141426891	379.174912		-1	0.25143250171095133	false	1194.199341	1194.4899871861562	453.910528		-1	0.26295304764062166
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_4-b.yml	true	126.558724	126.58407834172249	285.741056	599	126.16031782794744	0.2517093727365136	true	10.462657	10.476386370137334	276.795392	698	10.021031217649579	0.2740626120939851
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_4.yml	false	1799.332002	1799.552414931357	429.785088		-1	0.25926939118653536	false	782.79865	783.074414669536	393.875456		-1	0.25915656704455614
SOCS_ZenoTravel-DEADENDS-SIMPLE-REFUEL_EIGHT50_5-b.yml	true	136.497207	136.5536942621693	282.193920	946	136.1348881656304	0.24357719160616398	true	10.323023	10.339315420947969	271.712256	1080	9.891307867132127	0.2537313252687454
