tool	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 
run set	pr2	pr2	pr2	pr2	pr2	pr2	pr2	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0
/home/nitin/app/experiments/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_Barman_SCC56_9.yml	true	308.380493	308.4293875019066	121.675776	24326	307.9215273107402	0.3044816139154136	false	1799.492649	1799.6231360612437	220.213248	-1	1799.031656501349	0.29791557788848877
AIJ_BlocksWorld_EIGHT4-51_10.yml	true	1.141542	1.1492971386760473	40.714240	62	0.7062864722684026	0.24707910604774952	true	0.71074	0.7185605219565332	38.068224	62	0.2818818739615381	0.24648448824882507
AIJ_BlocksWorld_EIGHT4-51_13.yml	true	1.926316	1.9340660218149424	45.371392	69	1.497690387070179	0.24938784586265683	true	0.710777	0.7177875856868923	38.289408	69	0.2863280647434294	0.2481874763034284
AIJ_BlocksWorld_EIGHT4-51_16.yml	true	2.551503	2.559850570745766	45.965312	103	2.1203117589466274	0.25098295975476503	true	0.72494	0.7321706251241267	38.371328	103	0.2994326753541827	0.2502898811362684
AIJ_BlocksWorld_EIGHT4-51_19.yml	true	5.265444	5.273589538875967	60.186624	132	4.825212806928903	0.26013421081006527	true	0.748879	0.756321188993752	38.420480	132	0.31960804387927055	0.2531520579941571
AIJ_BlocksWorld_EIGHT4-51_22.yml	true	11.747839	11.756147822830826	95.338496	140	11.305943172890693	0.2594920680858195	true	0.769926	0.7783062239177525	38.715392	140	0.33568681916221976	0.2592834369279444
AIJ_BlocksWorld_EIGHT4-51_25.yml	true	20.633315	20.6428983528167	149.237760	146	20.19274423411116	0.26072137570008636	true	0.784746	0.791515601798892	38.887424	146	0.34864644799381495	0.2591682458296418
AIJ_BlocksWorld_EIGHT4-51_28.yml	true	23.235525	23.244710077065974	147.791872	142	22.7891626781784	0.26677525928243995	true	0.806441	0.8142868499271572	38.998016	142	0.36668961122632027	0.26100581884384155
AIJ_BlocksWorld_EIGHT4-51_31.yml	true	66.641566	66.65552723687142	405.934080	217	66.185878619086	0.26753199100494385	true	0.835402	0.8420662959106266	39.325696	217	0.3896020380780101	0.2695363089442253
AIJ_BlocksWorld_EIGHT4-51_34.yml	true	51.198077	51.21279968507588	269.004800	219	50.741924634668976	0.275990532245487	true	0.883837	0.8910429580137134	39.383040	219	0.41846922785043716	0.280500759370625
AIJ_BlocksWorld_EIGHT4-51_37.yml	true	60.59184	60.6044680387713	457.121792	227	60.10188237996772	0.29830022994428873	true	0.901661	0.9094000710174441	39.383040	227	0.4353476380929351	0.2820819499902427
