task,run,status,solved,cputime,walltime,memory_mb,policy_size,solve_time,translation_time,benchmark,set,domain,sub_domain,full_domain,instance
AIJ_BlocksWorld_EIGHT50_3.yml,pr2,true,True,20.004198,20.0148684498854,147.968,1614.0,19.510178931988776,0.3027944229543209,"('AIJ', 'BlocksWorld', 'EIGHT50', '3')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,3
AIJ_BlocksWorld_EIGHT50_4.yml,pr2,true,True,11.256589,11.265877381898465,92.024832,1821.0,10.798087120987477,0.2806437672115862,"('AIJ', 'BlocksWorld', 'EIGHT50', '4')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,4
AIJ_BlocksWorld_EIGHT50_5.yml,pr2,true,True,12.210037,12.218527402728796,85.045248,2651.0,11.753964828327298,0.2794041479937732,"('AIJ', 'BlocksWorld', 'EIGHT50', '5')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,5
AIJ_BlocksWorld_EIGHT50_6.yml,pr2,true,True,22.969402,22.97935748891905,138.776576,5530.0,22.50713190203533,0.2855906616896391,"('AIJ', 'BlocksWorld', 'EIGHT50', '6')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,6
AIJ_BlocksWorld_EIGHT50_7.yml,pr2,true,True,27.759534,27.770289544016123,137.68704,3716.0,27.292259953916076,0.2919475650414824,"('AIJ', 'BlocksWorld', 'EIGHT50', '7')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,7
AIJ_BlocksWorld_EIGHT50_8.yml,pr2,true,True,31.266113,31.27735862787813,149.041152,3953.0,30.7751314942725,0.2988511258736253,"('AIJ', 'BlocksWorld', 'EIGHT50', '8')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,8
AIJ_BlocksWorld_EIGHT50_9.yml,pr2,true,True,21.583715,21.59320444939658,104.18176,4746.0,21.116530227009207,0.2886891243979335,"('AIJ', 'BlocksWorld', 'EIGHT50', '9')",AIJ,BlocksWorld,EIGHT50,BlocksWorld-EIGHT50,9
AIJ_BlocksWorld_EIGHT6_1.yml,pr2,true,True,0.722556,0.7313155932351947,37.752832,39.0,0.2839703867211938,0.2515120771713555,"('AIJ', 'BlocksWorld', 'EIGHT6', '1')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,1
AIJ_BlocksWorld_EIGHT6_10.yml,pr2,true,True,0.861438,0.8698220211081207,39.030784,401.0,0.4295533141121268,0.2491281060501933,"('AIJ', 'BlocksWorld', 'EIGHT6', '10')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,10
AIJ_BlocksWorld_EIGHT6_11.yml,pr2,true,True,0.896607,0.9057500353083014,39.514112,471.0,0.4721335479989648,0.2448389460332691,"('AIJ', 'BlocksWorld', 'EIGHT6', '11')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,11
AIJ_BlocksWorld_EIGHT6_12.yml,pr2,true,True,0.934273,0.9432188188657163,39.727104,546.0,0.5003472506068647,0.2497198712080717,"('AIJ', 'BlocksWorld', 'EIGHT6', '12')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,12
AIJ_BlocksWorld_EIGHT6_13.yml,pr2,true,True,0.91912,0.9274925859645008,40.062976,446.0,0.4872845239005983,0.2500097258016467,"('AIJ', 'BlocksWorld', 'EIGHT6', '13')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,13
AIJ_BlocksWorld_EIGHT6_14.yml,pr2,true,True,0.95998,0.9678650898858904,40.525824,399.0,0.5288029368966818,0.2501608398742974,"('AIJ', 'BlocksWorld', 'EIGHT6', '14')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,14
AIJ_BlocksWorld_EIGHT6_15.yml,pr2,true,True,1.042996,1.0514460699632764,40.771584,595.0,0.6087897592224181,0.2509338748641312,"('AIJ', 'BlocksWorld', 'EIGHT6', '15')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,15
AIJ_BlocksWorld_EIGHT6_16.yml,pr2,true,True,1.229886,1.238353063818067,41.61536,858.0,0.7719291741959751,0.2606673301197588,"('AIJ', 'BlocksWorld', 'EIGHT6', '16')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,16
AIJ_BlocksWorld_EIGHT6_17.yml,pr2,true,True,1.31168,1.3195590199902654,42.565632,973.0,0.8687811712734401,0.2547009610570967,"('AIJ', 'BlocksWorld', 'EIGHT6', '17')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,17
AIJ_BlocksWorld_EIGHT6_18.yml,pr2,true,True,1.481121,1.4898677482269704,43.835392,922.0,1.0339579852297902,0.2574608977884054,"('AIJ', 'BlocksWorld', 'EIGHT6', '18')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,18
AIJ_BlocksWorld_EIGHT6_19.yml,pr2,true,True,1.56434,1.5739677930250764,46.63296,1134.0,1.126783575862646,0.2529181106947362,"('AIJ', 'BlocksWorld', 'EIGHT6', '19')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,19
AIJ_BlocksWorld_EIGHT6_2.yml,pr2,true,True,0.717251,0.7245552381500602,37.76512,87.0,0.2858186531811952,0.2506294911727309,"('AIJ', 'BlocksWorld', 'EIGHT6', '2')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,2
AIJ_BlocksWorld_EIGHT6_20.yml,pr2,true,True,1.368648,1.377026507165283,44.302336,820.0,0.9361143438145518,0.2499327179975807,"('AIJ', 'BlocksWorld', 'EIGHT6', '20')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,20
AIJ_BlocksWorld_EIGHT6_21.yml,pr2,true,True,1.587628,1.5963167962618172,47.099904,704.0,1.1249032821506262,0.2585113067179918,"('AIJ', 'BlocksWorld', 'EIGHT6', '21')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,21
AIJ_BlocksWorld_EIGHT6_22.yml,pr2,true,True,1.511915,1.5208866950124502,47.886336,699.0,1.0815805792808533,0.2501713279634714,"('AIJ', 'BlocksWorld', 'EIGHT6', '22')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,22
AIJ_BlocksWorld_EIGHT6_23.yml,pr2,true,True,1.904849,1.9129791487939656,50.364416,1162.0,1.463047458790243,0.2579902550205588,"('AIJ', 'BlocksWorld', 'EIGHT6', '23')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,23
AIJ_BlocksWorld_EIGHT6_3.yml,pr2,true,True,0.716042,0.7244839388877153,37.748736,78.0,0.2877447083592415,0.2464833292178809,"('AIJ', 'BlocksWorld', 'EIGHT6', '3')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,3
AIJ_BlocksWorld_EIGHT6_4.yml,pr2,true,True,0.719971,0.7278730617836118,38.01088,146.0,0.2951965238898992,0.2446264629252255,"('AIJ', 'BlocksWorld', 'EIGHT6', '4')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,4
AIJ_BlocksWorld_EIGHT6_5.yml,pr2,true,True,0.7416,0.753389154560864,38.023168,184.0,0.3118462041020393,0.2482287972234189,"('AIJ', 'BlocksWorld', 'EIGHT6', '5')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,5
AIJ_BlocksWorld_EIGHT6_6.yml,pr2,true,True,0.744026,0.752548991702497,38.268928,157.0,0.3181891515851021,0.2447108603082597,"('AIJ', 'BlocksWorld', 'EIGHT6', '6')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,6
AIJ_BlocksWorld_EIGHT6_7.yml,pr2,true,True,0.783024,0.7914912309497595,38.555648,332.0,0.3594117281027138,0.2442340729758143,"('AIJ', 'BlocksWorld', 'EIGHT6', '7')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,7
AIJ_BlocksWorld_EIGHT6_8.yml,pr2,true,True,0.779513,0.7888082969002426,38.78912,246.0,0.3515041940845549,0.2453678380697965,"('AIJ', 'BlocksWorld', 'EIGHT6', '8')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,8
AIJ_BlocksWorld_EIGHT6_9.yml,pr2,true,True,0.800535,0.8081812970340252,38.801408,248.0,0.3704829001799226,0.2473028129898011,"('AIJ', 'BlocksWorld', 'EIGHT6', '9')",AIJ,BlocksWorld,EIGHT6,BlocksWorld-EIGHT6,9
AIJ_BlocksWorld_LIN10-110_10.yml,pr2,true,True,2.608102,2.616194285918027,48.070656,17.0,2.182528765872121,0.2445449666120112,"('AIJ', 'BlocksWorld', 'LIN10-110', '10')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,10
AIJ_BlocksWorld_LIN10-110_100.yml,pr2,true,True,3.246302,3.255533082410693,53.518336,504.0,2.7574772178195417,0.2966258754022419,"('AIJ', 'BlocksWorld', 'LIN10-110', '100')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,100
AIJ_BlocksWorld_LIN10-110_105.yml,pr2,true,True,3.279154,3.287743669934571,51.662848,525.0,2.7997142737731338,0.298013118095696,"('AIJ', 'BlocksWorld', 'LIN10-110', '105')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,105
AIJ_BlocksWorld_LIN10-110_110.yml,pr2,true,True,3.439616,3.447791171260178,51.310592,558.0,2.9512984920293093,0.2980201323516667,"('AIJ', 'BlocksWorld', 'LIN10-110', '110')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,110
AIJ_BlocksWorld_LIN10-110_15.yml,pr2,true,True,3.564068,3.5738110500387847,54.714368,50.0,3.1235677949152887,0.2567800530232489,"('AIJ', 'BlocksWorld', 'LIN10-110', '15')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,15
AIJ_BlocksWorld_LIN10-110_20.yml,pr2,true,True,2.325187,2.3353783269412816,47.722496,47.0,1.8834089022129772,0.2569905668497085,"('AIJ', 'BlocksWorld', 'LIN10-110', '20')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,20
AIJ_BlocksWorld_LIN10-110_25.yml,pr2,true,True,1.576897,1.5860879803076386,43.76576,95.0,1.1421675770543516,0.2518981667235493,"('AIJ', 'BlocksWorld', 'LIN10-110', '25')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,25
AIJ_BlocksWorld_LIN10-110_30.yml,pr2,true,True,2.285354,2.2942539346404374,49.094656,77.0,1.8134665810503063,0.2663903930224478,"('AIJ', 'BlocksWorld', 'LIN10-110', '30')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,30
AIJ_BlocksWorld_LIN10-110_35.yml,pr2,true,True,2.156935,2.166133627761156,49.360896,145.0,1.7225989033468068,0.2534052352420985,"('AIJ', 'BlocksWorld', 'LIN10-110', '35')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,35
AIJ_BlocksWorld_LIN10-110_40.yml,pr2,true,True,1.528499,1.5368234538473189,43.700224,175.0,1.0689130038954318,0.2649097037501633,"('AIJ', 'BlocksWorld', 'LIN10-110', '40')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,40
AIJ_BlocksWorld_LIN10-110_45.yml,pr2,true,True,1.897222,1.906251953914761,46.964736,189.0,1.4619441321119666,0.2560228956863284,"('AIJ', 'BlocksWorld', 'LIN10-110', '45')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,45
AIJ_BlocksWorld_LIN10-110_50.yml,pr2,true,True,1.953287,1.9624315011315048,47.325184,218.0,1.4472667360678315,0.2976189339533448,"('AIJ', 'BlocksWorld', 'LIN10-110', '50')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,50
AIJ_BlocksWorld_LIN10-110_55.yml,pr2,true,True,2.352396,2.360872646793723,49.184768,270.0,1.9010724048130212,0.2659153267741203,"('AIJ', 'BlocksWorld', 'LIN10-110', '55')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,55
AIJ_BlocksWorld_LIN10-110_60.yml,pr2,true,True,1.902372,1.910832177847624,47.136768,309.0,1.4376375162974,0.2707200869917869,"('AIJ', 'BlocksWorld', 'LIN10-110', '60')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,60
AIJ_BlocksWorld_LIN10-110_65.yml,pr2,true,True,2.466558,2.475350190419704,51.355648,302.0,2.015570765826851,0.2690348238684237,"('AIJ', 'BlocksWorld', 'LIN10-110', '65')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,65
AIJ_BlocksWorld_LIN10-110_70.yml,pr2,true,True,1.985595,1.994168646167964,46.624768,312.0,1.5271023181267085,0.2795981308445334,"('AIJ', 'BlocksWorld', 'LIN10-110', '70')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,70
AIJ_BlocksWorld_LIN10-110_75.yml,pr2,true,True,2.329692,2.3378711082041264,49.434624,380.0,1.8557009613141415,0.288665188010782,"('AIJ', 'BlocksWorld', 'LIN10-110', '75')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,75
AIJ_BlocksWorld_LIN10-110_80.yml,pr2,true,True,2.284052,2.293544233776629,47.37024,400.0,1.802079390734434,0.2930786819197237,"('AIJ', 'BlocksWorld', 'LIN10-110', '80')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,80
AIJ_BlocksWorld_LIN10-110_85.yml,pr2,true,True,2.978803,2.987890533171594,53.415936,428.0,2.49930970184505,0.2934430469758808,"('AIJ', 'BlocksWorld', 'LIN10-110', '85')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,85
AIJ_BlocksWorld_LIN10-110_90.yml,pr2,true,True,2.459236,2.4676139522343874,48.160768,442.0,1.990946841891855,0.2880491372197866,"('AIJ', 'BlocksWorld', 'LIN10-110', '90')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,90
AIJ_BlocksWorld_LIN10-110_95.yml,pr2,true,True,3.231262,3.24069482088089,55.201792,467.0,2.7613631109707057,0.2893644841387868,"('AIJ', 'BlocksWorld', 'LIN10-110', '95')",AIJ,BlocksWorld,LIN10-110,BlocksWorld-LIN10-110,95
AIJ_BlocksWorld_RING5-100_10.yml,pr2,true,True,4.487648,4.497705983929336,64.843776,22.0,4.04736841795966,0.2490277769975364,"('AIJ', 'BlocksWorld', 'RING5-100', '10')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,10
AIJ_BlocksWorld_RING5-100_100.yml,pr2,true,True,24.742645,24.754051563795656,237.932544,184.0,24.246560567058623,0.3087783921509981,"('AIJ', 'BlocksWorld', 'RING5-100', '100')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,100
AIJ_BlocksWorld_RING5-100_15.yml,pr2,true,True,30.786297,30.79655983718112,265.740288,32.0,30.325403279159215,0.2571644238196313,"('AIJ', 'BlocksWorld', 'RING5-100', '15')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,15
AIJ_BlocksWorld_RING5-100_20.yml,pr2,true,True,28.41925,28.429000142030414,262.950912,39.0,27.99005931382999,0.2474606749601662,"('AIJ', 'BlocksWorld', 'RING5-100', '20')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,20
AIJ_BlocksWorld_RING5-100_25.yml,pr2,true,True,28.80182,28.81389646604657,259.923968,49.0,28.368184935767204,0.2527819289825856,"('AIJ', 'BlocksWorld', 'RING5-100', '25')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,25
AIJ_BlocksWorld_RING5-100_30.yml,pr2,true,True,30.364586,30.37532844301313,257.380352,56.0,29.93186166184023,0.2531018489971757,"('AIJ', 'BlocksWorld', 'RING5-100', '30')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,30
AIJ_BlocksWorld_RING5-100_35.yml,pr2,true,True,28.668436,28.679278470110148,253.759488,66.0,28.220883482135832,0.2599395331926644,"('AIJ', 'BlocksWorld', 'RING5-100', '35')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,35
AIJ_BlocksWorld_RING5-100_40.yml,pr2,true,True,27.414728,27.42681252025068,251.650048,73.0,26.97716726362705,0.2550444607622921,"('AIJ', 'BlocksWorld', 'RING5-100', '40')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,40
AIJ_BlocksWorld_RING5-100_45.yml,pr2,true,True,28.710286,28.721897921990603,249.09824,86.0,28.252670103218406,0.2718511670827865,"('AIJ', 'BlocksWorld', 'RING5-100', '45')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,45
AIJ_BlocksWorld_RING5-100_5.yml,pr2,true,True,4.613713,4.6219619871117175,64.032768,22.0,4.161840749904513,0.2520339800976217,"('AIJ', 'BlocksWorld', 'RING5-100', '5')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,5
AIJ_BlocksWorld_RING5-100_50.yml,pr2,true,True,26.965286,26.97714949399233,245.37088,95.0,26.52000681916252,0.2632382740266621,"('AIJ', 'BlocksWorld', 'RING5-100', '50')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,50
AIJ_BlocksWorld_RING5-100_55.yml,pr2,true,True,26.123062,26.135231107939035,244.473856,103.0,25.6549317589961,0.27496222499758,"('AIJ', 'BlocksWorld', 'RING5-100', '55')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,55
AIJ_BlocksWorld_RING5-100_60.yml,pr2,true,True,26.707941,26.719628280960023,243.806208,117.0,26.24097601417452,0.2789257247932255,"('AIJ', 'BlocksWorld', 'RING5-100', '60')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,60
AIJ_BlocksWorld_RING5-100_65.yml,pr2,true,True,25.712053,25.72297757677734,243.060736,124.0,25.2546820580028,0.2784731509163975,"('AIJ', 'BlocksWorld', 'RING5-100', '65')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,65
AIJ_BlocksWorld_RING5-100_70.yml,pr2,true,True,26.130859,26.14089792687446,242.204672,125.0,25.67712494917214,0.2762394831515848,"('AIJ', 'BlocksWorld', 'RING5-100', '70')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,70
AIJ_BlocksWorld_RING5-100_75.yml,pr2,true,True,25.353132,25.36396654183045,241.446912,140.0,24.896789623890072,0.2805234920233488,"('AIJ', 'BlocksWorld', 'RING5-100', '75')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,75
AIJ_BlocksWorld_RING5-100_80.yml,pr2,true,True,25.55058,25.5602113539353,240.922624,150.0,25.078307597897947,0.2882115319371223,"('AIJ', 'BlocksWorld', 'RING5-100', '80')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,80
AIJ_BlocksWorld_RING5-100_85.yml,pr2,true,True,25.227931,25.23923329822719,240.173056,162.0,24.735946226865053,0.2939309878274798,"('AIJ', 'BlocksWorld', 'RING5-100', '85')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,85
AIJ_BlocksWorld_RING5-100_90.yml,pr2,true,True,25.352227,25.363658531103283,239.558656,161.0,24.891374121885747,0.2844876111485064,"('AIJ', 'BlocksWorld', 'RING5-100', '90')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,90
AIJ_BlocksWorld_RING5-100_95.yml,pr2,true,True,24.90812,24.91871553985402,238.690304,169.0,24.445097350981086,0.2856864589266479,"('AIJ', 'BlocksWorld', 'RING5-100', '95')",AIJ,BlocksWorld,RING5-100,BlocksWorld-RING5-100,95
AIJ_BlocksWorld_RING50_1.yml,pr2,true,True,28.587348,28.59919128380716,246.55872,386.0,28.14452394843101,0.2649531583301723,"('AIJ', 'BlocksWorld', 'RING50', '1')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,1
AIJ_BlocksWorld_RING50_10.yml,pr2,true,True,29.556038,29.5668378979899,248.041472,1181.0,29.07781292265281,0.2984033799730241,"('AIJ', 'BlocksWorld', 'RING50', '10')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,10
AIJ_BlocksWorld_RING50_11.yml,pr2,true,True,30.409591,30.421943712048236,246.648832,1275.0,29.932098218705505,0.2914853258989751,"('AIJ', 'BlocksWorld', 'RING50', '11')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,11
AIJ_BlocksWorld_RING50_12.yml,pr2,true,True,32.385192,32.39661803795025,247.68512,1391.0,31.902461715973917,0.29981340887025,"('AIJ', 'BlocksWorld', 'RING50', '12')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,12
AIJ_BlocksWorld_RING50_13.yml,pr2,true,True,31.0191,31.03036134224385,247.570432,1538.0,30.51169595029205,0.312148290220648,"('AIJ', 'BlocksWorld', 'RING50', '13')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,13
AIJ_BlocksWorld_RING50_14.yml,pr2,true,True,31.474877,31.48605418484658,247.803904,1581.0,30.99187804805115,0.2974918358959257,"('AIJ', 'BlocksWorld', 'RING50', '14')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,14
AIJ_BlocksWorld_RING50_15.yml,pr2,true,True,32.203691,32.21477156877518,248.815616,1648.0,31.69590032286942,0.3206020020879805,"('AIJ', 'BlocksWorld', 'RING50', '15')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,15
AIJ_BlocksWorld_RING50_16.yml,pr2,true,True,32.301619,32.311673935037106,249.319424,1928.0,31.82176029169932,0.3035856490023434,"('AIJ', 'BlocksWorld', 'RING50', '16')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,16
AIJ_BlocksWorld_RING50_17.yml,pr2,true,True,34.248584,34.260211371816695,248.516608,2041.0,33.747874402906746,0.311689920257777,"('AIJ', 'BlocksWorld', 'RING50', '17')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,17
AIJ_BlocksWorld_RING50_18.yml,pr2,true,True,32.133484,32.144760818220675,249.48736,2124.0,31.64630653802305,0.3062055679038167,"('AIJ', 'BlocksWorld', 'RING50', '18')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,18
AIJ_BlocksWorld_RING50_19.yml,pr2,true,True,34.629768,34.64076421968639,250.159104,2273.0,34.120078118983656,0.3155944519676268,"('AIJ', 'BlocksWorld', 'RING50', '19')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,19
AIJ_BlocksWorld_RING50_2.yml,pr2,true,True,28.308884,28.319826827850196,246.530048,426.0,27.84079698100686,0.274188517127186,"('AIJ', 'BlocksWorld', 'RING50', '2')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,2
AIJ_BlocksWorld_RING50_20.yml,pr2,true,True,34.475995,34.4880583002232,249.864192,2320.0,33.97227957798168,0.3160042921081185,"('AIJ', 'BlocksWorld', 'RING50', '20')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,20
AIJ_BlocksWorld_RING50_3.yml,pr2,true,True,28.836005,28.847682919353247,246.489088,496.0,28.38454987993464,0.2762935999780893,"('AIJ', 'BlocksWorld', 'RING50', '3')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,3
AIJ_BlocksWorld_RING50_4.yml,pr2,true,True,28.135222,28.146402353886515,245.73952,612.0,27.674508491065357,0.2822740580886602,"('AIJ', 'BlocksWorld', 'RING50', '4')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,4
AIJ_BlocksWorld_RING50_5.yml,pr2,true,True,29.177888,29.189984679222107,246.652928,622.0,28.68648156290874,0.2959959409199655,"('AIJ', 'BlocksWorld', 'RING50', '5')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,5
AIJ_BlocksWorld_RING50_6.yml,pr2,true,True,27.880063,27.89101428585127,247.099392,779.0,27.40955574996769,0.287037129048258,"('AIJ', 'BlocksWorld', 'RING50', '6')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,6
AIJ_BlocksWorld_RING50_7.yml,pr2,true,True,29.52615,29.53816993720829,246.972416,915.0,29.04465016722679,0.2885776688344776,"('AIJ', 'BlocksWorld', 'RING50', '7')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,7
AIJ_BlocksWorld_RING50_8.yml,pr2,true,True,27.331508,27.342450689990077,246.317056,1043.0,26.86538747511804,0.2850091978907585,"('AIJ', 'BlocksWorld', 'RING50', '8')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,8
AIJ_BlocksWorld_RING50_9.yml,pr2,true,True,28.075466,28.088022949174047,247.304192,1151.0,27.601203981786966,0.2956291283480823,"('AIJ', 'BlocksWorld', 'RING50', '9')",AIJ,BlocksWorld,RING50,BlocksWorld-RING50,9
AIJ_BlocksWorld_RING6_1.yml,pr2,true,True,0.805971,0.8155374750494957,38.576128,24.0,0.3730441029183566,0.2433799598366022,"('AIJ', 'BlocksWorld', 'RING6', '1')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,1
AIJ_BlocksWorld_RING6_10.yml,pr2,true,True,0.913212,0.921213710680604,39.54688,107.0,0.4447336192242801,0.259408347774297,"('AIJ', 'BlocksWorld', 'RING6', '10')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,10
AIJ_BlocksWorld_RING6_11.yml,pr2,true,True,0.962272,0.971531996037811,39.77216,150.0,0.5018554199486971,0.255928433034569,"('AIJ', 'BlocksWorld', 'RING6', '11')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,11
AIJ_BlocksWorld_RING6_12.yml,pr2,true,True,0.920319,0.9284891709685326,39.768064,191.0,0.4894787101075053,0.2467632833868265,"('AIJ', 'BlocksWorld', 'RING6', '12')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,12
AIJ_BlocksWorld_RING6_13.yml,pr2,true,True,1.016194,1.024627784267068,40.267776,224.0,0.5397743638604879,0.2597659598104656,"('AIJ', 'BlocksWorld', 'RING6', '13')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,13
AIJ_BlocksWorld_RING6_14.yml,pr2,true,True,1.01296,1.0220912960357964,40.472576,275.0,0.5616499343886971,0.2616375251673162,"('AIJ', 'BlocksWorld', 'RING6', '14')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,14
AIJ_BlocksWorld_RING6_15.yml,pr2,true,True,0.951186,0.9590305602177978,40.820736,185.0,0.518031305167824,0.2506295531056821,"('AIJ', 'BlocksWorld', 'RING6', '15')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,15
AIJ_BlocksWorld_RING6_16.yml,pr2,true,True,1.125878,1.133977145887911,41.234432,275.0,0.6593827488832176,0.2634172355756163,"('AIJ', 'BlocksWorld', 'RING6', '16')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,16
AIJ_BlocksWorld_RING6_17.yml,pr2,true,True,1.077499,1.087855150923133,41.734144,310.0,0.6454295688308775,0.250196608249098,"('AIJ', 'BlocksWorld', 'RING6', '17')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,17
AIJ_BlocksWorld_RING6_18.yml,pr2,true,True,1.069393,1.078778815921396,42.029056,252.0,0.639592656865716,0.2491105832159519,"('AIJ', 'BlocksWorld', 'RING6', '18')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,18
AIJ_BlocksWorld_RING6_19.yml,pr2,true,True,1.363095,1.373107931111008,42.520576,383.0,0.8606125931255519,0.2716151061467826,"('AIJ', 'BlocksWorld', 'RING6', '19')",AIJ,BlocksWorld,RING6,BlocksWorld-RING6,19
